trip_id,sec,lat,lon
4,30131.0,34.26841227942052,135.39251740136874
4,30132.0,34.26841787464803,135.39263047075787
4,30133.0,34.26842346987555,135.392743540147
4,30134.0,34.268429065103064,135.39285660953615
4,30135.0,34.268434660330584,135.39296967892528
4,30136.0,34.2684402555581,135.3930827483144
4,30137.0,34.26844585078562,135.39319581770354
4,30138.0,34.26845144601314,135.39330888709267
4,30139.0,34.26845704124065,135.3934219564818
4,30140.0,34.26846263646817,135.39353502587096
4,30141.0,34.268468231695685,135.3936480952601
4,30142.0,34.268473826923206,135.39376116464922
4,30143.0,34.268479422150726,135.39387423403835
4,30144.0,34.26848501737824,135.39398730342748
4,30145.0,34.26849061260576,135.3941003728166
4,30146.0,34.26849620783327,135.39421344220577
4,30147.0,34.26850180306079,135.3943265115949
4,30148.0,34.268507398288314,135.39443958098403
4,30149.0,34.26851299351583,135.39455265037316
4,30150.0,34.26851858874335,135.3946657197623
4,30151.0,34.26852418397086,135.39477878915142
4,30152.0,34.26852977919838,135.39489185854057
4,30153.0,34.2685353744259,135.3950049279297
4,30154.0,34.268540969653415,135.39511799731883
4,30155.0,34.268546564880936,135.39523106670796
4,30156.0,34.26855216010845,135.3953441360971
4,30157.0,34.26855775533597,135.39545720548622
4,30158.0,34.26856335056348,135.39557027487538
4,30159.0,34.268568945791,135.3956833442645
4,30160.0,34.26857454101852,135.39579641365364
4,30161.0,34.26858013624604,135.39590948304277
4,30162.0,34.26858573147356,135.3960225524319
4,30163.0,34.26859132670107,135.39613562182103
4,30164.0,34.26859692192859,135.3962486912102
4,30165.0,34.26860251715611,135.39636176059932
4,30166.0,34.268608112383625,135.39647482998845
4,30167.0,34.268613707611145,135.39658789937758
4,30168.0,34.26861930283866,135.3967009687667
4,30169.0,34.26862489806618,135.39681403815584
4,30170.0,34.2686304932937,135.396927107545
4,30171.0,34.26863608852121,135.39704017693413
4,30172.0,34.268646446963324,135.39715243124726
4,30173.0,34.268666983347536,135.3972629439222
4,30174.0,34.26868751973174,135.39737345659714
4,30175.0,34.268708056115955,135.3974839692721
4,30176.0,34.26872859250017,135.39759448194704
4,30177.0,34.26874912888438,135.397704994622
4,30178.0,34.26876966526859,135.39781550729694
4,30179.0,34.2688054204977,135.3979198906667
4,30180.0,34.268843713171584,135.39802325209473
4,30181.0,34.26888200584547,135.39812661352272
4,30182.0,34.268920298519355,135.39822997495074
4,30183.0,34.26895859119324,135.39833333637873
4,30184.0,34.268996883867125,135.39843669780674
4,30185.0,34.26903517654101,135.39854005923473
4,30186.0,34.269073469214895,135.39864342066275
4,30187.0,34.26911176188879,135.39874678209077
4,30188.0,34.26915540671787,135.39884693498095
4,30189.0,34.269200173919174,135.39894641502565
4,30190.0,34.269244941120476,135.39904589507034
4,30191.0,34.26928970832178,135.39914537511504
4,30192.0,34.26933447552308,135.3992448551597
4,30193.0,34.26937924272438,135.3993443352044
4,30194.0,34.269424009925686,135.3994438152491
4,30195.0,34.26946877712698,135.39954329529377
4,30196.0,34.269513544328284,135.39964277533846
4,30197.0,34.269558311529586,135.39974225538316
4,30198.0,34.26960307873089,135.39984173542786
4,30199.0,34.26964784593219,135.39994121547252
4,30200.0,34.26969261313349,135.40004069551722
4,30201.0,34.269737380334796,135.40014017556192
4,30202.0,34.2697821475361,135.40023965560658
4,30203.0,34.26982691473739,135.40033913565128
4,30204.0,34.269871681938696,135.40043861569598
4,30205.0,34.26990756692604,135.4005431562751
4,30206.0,34.26994240552811,135.40064829301963
4,30207.0,34.26997724413019,135.40075342976414
